external_id,active,address,activation_date,number_arc,type_arc,district,carpet,lat,long,id,owner,operator
y1899,,"улица Ибрагимова, 29к31А",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.786565,37.729911,1899,yandex,ultradop
y1900,,"улица Ибрагимова, 29к31А",2023-06-15 00:00:00,3,Металлическая,ВАО,Асфальт,55.786486,37.729925,1900,yandex,ultradop
y1901,,"Зверинецкая улица, 22",2023-06-15 00:00:00,1,,ВАО,,55.784356,37.732095,1901,yandex,ultradop
y1902,,"Мироновская улица, 9/28",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.784365,37.733177,1902,yandex,ultradop
y1903,,"Москва, Фортунатовская улица, 33/44",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.783724,37.738822,1903,yandex,ultradop
y1904,,"Зверинецкая улица, 44/33",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.784685,37.740199,1904,yandex,ultradop
y1905,,"Окружной проезд, 19",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.785322,37.742295,1905,yandex,ultradop
y1906,,"Окружной проезд, 19",2023-06-15 00:00:00,1,,ВАО,Асфальт,55.785626,37.74241,1906,yandex,ultradop
y1907,,"Окружной проезд, 18",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.786026,37.742455,1907,yandex,ultradop
y1908,,"Окружной проезд, 18кА",2023-06-15 00:00:00,1,Металлическая,ВАО,Асфальт,55.786612,37.742426,1908,yandex,ultradop
y1909,,"Новослободская улица, 54/56",2023-06-15 00:00:00,1,,ЦАО,,55.788605,37.592475,1909,yandex,ultradop
y1910,,"улица Академика Опарина, 4к1",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.647457,37.503027,1910,yandex,ultradop
y1911,,"улица Саморы Машела, 10",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.647799,37.502314,1911,yandex,ultradop
y1912,,"улица Миклухо- Маклая, 8с3",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.648082,37.5019,1912,yandex,ultradop
y1913,,"улица Саморы Машела, 4",2023-06-15 00:00:00,1,,ЮЗАО,,55.648658,37.498989,1913,yandex,ultradop
y1914,,"улица Саморы Машела, 2А",2023-06-15 00:00:00,1,,ЮЗАО,,55.649785,37.497258,1914,yandex,ultradop
y1915,,"улица Саморы Машела, 2А",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.649922,37.497313,1915,yandex,ultradop
y1916,,"улица Саморы Машела, 2",2023-06-15 00:00:00,2,Металлическая,ЮЗАО,Асфальт,55.650193,37.496546,1916,yandex,ultradop
y1917,,"улица Саморы Машела, 1",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.651895,37.492962,1917,yandex,ultradop
y1918,,"Новослободская улица, 71",2023-06-15 00:00:00,1,Алюминиевая,ЦАО,,55.789851,37.590748,1918,yandex,ultradop
y1919,,"Остановка НГПТ ""43-й квартал Юго-Запада""",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.647982,37.485023,1919,yandex,ultradop
y1920,,"улица Островитянова, вл2А",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.647867,37.484677,1920,yandex,ultradop
y1921,,"Новослободская улица, 57/65",2023-06-15 00:00:00,1,Алюминиевая,ЦАО,,55.788499,37.592038,1921,yandex,ultradop
y1922,,"Новослободская улица, 55с1",2023-06-15 00:00:00,1,Алюминиевая,ЦАО,,55.787153,37.593194,1922,yandex,ultradop
y1923,,"Новослободская улица, 45с1",2023-06-15 00:00:00,1,Алюминиевая,ЦАО,,55.785558,37.594966,1923,yandex,ultradop
y1924,,"улица Островитянова, 1с5",2023-06-15 00:00:00,2,Металлическая,ЮЗАО,Асфальт,55.646045,37.488595,1924,yandex,ultradop
y1925,Деактивирована,"улица Островитянова, 1с4",2023-06-15 00:00:00,1,,ЮЗАО,,55.64486,37.491854,1925,yandex,ultradop
y1926,,"улица Островитянова, 7",2023-06-15 00:00:00,1,Алюминиевая,ЮЗАО,,55.644226,37.494578,1926,yandex,ultradop
y1927,,"улица Островитянова, 7",2023-06-15 00:00:00,1,Алюминиевая,ЮЗАО,,55.644135,37.494817,1927,yandex,ultradop
y1928,Деактивирована,"улица Дмитрия Ульянова, 5",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,,55.692214,37.561867,1928,yandex,ultradop
y1929,,"улица Дмитрия Ульянова, 5А",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Плитка,55.69188,37.561608,1929,yandex,ultradop
y1930,,"улица Дмитрия Ульянова, 4к2",2023-06-15 00:00:00,1,,ЮЗАО,Асфальт,55.692406,37.559562,1930,yandex,ultradop
y1931,,"улица Вавилова, 61с11",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.686691,37.555707,1931,yandex,ultradop
y1932,Деактивирована,"улица Вавилова, 61с11",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.685674,37.554434,1932,yandex,ultradop
y1933,,"Профсоюзная улица, 3",2023-06-15 00:00:00,1,,ЮЗАО,Асфальт,55.685602,37.571658,1933,yandex,ultradop
y1934,,"улица Кржижановского, 11/11",2023-06-15 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.681353,37.567018,1934,yandex,ultradop
y1935,,"улица Введенского, 17к1",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.640888,37.539816,1935,yandex,ultradop
y1936,,"улица Введенского, 13М",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.642297,37.541134,1936,yandex,ultradop
y1937,,улица Введенского,2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.641378,37.539933,1937,yandex,ultradop
y1938,,"улица Миклухо- Маклая, 32А",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.64078,37.532586,1938,yandex,ultradop
y1939,Деактивирована,"улица Миклухо- Маклая, 36А",2023-06-16 00:00:00,1,,ЮЗАО,,55.640657,37.532961,1939,yandex,ultradop
y1940,,"улица Миклухо- Маклая, 38",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.639761,37.536235,1940,yandex,ultradop
y1941,,улица миклуха-маклая,2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.639418,37.537381,1941,yandex,ultradop
y1942,,"улица Введенского, 24Ас2",2023-06-16 00:00:00,1,,ЗАО,Асфальт,55.638013,37.536092,1942,yandex,ultradop
y1943,,"улица Миклухо-Маклая, 40к1",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.638943,37.539364,1943,yandex,ultradop
y1944,,"Новолесная улица, 8/12",2023-06-16 00:00:00,1,Металлическая,ЦАО,Асфальт,55.782383,37.591024,1944,yandex,ultradop
y1945,,"Селезнёвская улица, 20",2023-06-16 00:00:00,1,Металлическая,ЦАО,,55.780265,37.606053,1945,yandex,ultradop
y1946,,"Краснопролетарская улица, 36",2023-06-16 00:00:00,1,Металлическая,ЦАО,,55.780181,37.604901,1946,yandex,ultradop
y1947,Деактивирована,"Тихвинская улица, 7",2023-06-16 00:00:00,1,,ЦАО,,55.7868538,37.6009447,1947,yandex,ultradop
y1948,,"Тихвинская улица, 17с1",2023-06-16 00:00:00,1,Металлическая,ЦАО,Асфальт,55.789016,37.600077,1948,yandex,ultradop
y1949,,"Тихвинская улица, 17с1",2023-06-16 00:00:00,1,Металлическая,ЦАО,Асфальт,55.789592,37.599891,1949,yandex,ultradop
y1950,,"Новослободская улица, 50/1с2",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.787486,37.593561,1950,yandex,ultradop
y1951,,"Новослободская улица, 50/1с2",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.786383,37.594661,1951,yandex,ultradop
y1952,,"Новослободская улица, 38с1",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.785006,37.596159,1952,yandex,ultradop
y1953,,"Новослободская улица, 48",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.786375,37.594995,1953,yandex,ultradop
y1954,,"Тихвинский переулок, 10-12к6",2023-06-16 00:00:00,1,Металлическая,ЦАО,Асфальт,55.787118,37.597262,1954,yandex,ultradop
y1955,,"Тихвинская улица, 13с12",2023-06-16 00:00:00,1,,ЦАО,,55.787766,37.599863,1955,yandex,ultradop
y1956,,"Новослободская улица, 50/1с1",2023-06-16 00:00:00,1,Металлическая,ЦАО,Асфальт,55.786545,37.595257,1956,yandex,ultradop
y1957,,"Новослободская улица, 67/69",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.788621,37.591614,1957,yandex,ultradop
y1958,,"Новослободская улица, 57/65",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.788535,37.591703,1958,yandex,ultradop
y1959,,"Новослободская улица, 49/2",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.786518,37.593868,1959,yandex,ultradop
y1960,,"Новослободская улица, 43/63",2023-06-16 00:00:00,1,Алюминиевая,ЦАО,,55.784467,37.596036,1960,yandex,ultradop
y1961,,"Лесная улица, 63/43с2",2023-06-16 00:00:00,1,,ЦАО,,55.783884,37.596266,1961,yandex,ultradop
y1962,,"1-я Миусская улица, 24/22с3",2023-06-16 00:00:00,1,Металлическая,ЦАО,,55.781295,37.593008,1962,yandex,ultradop
y1963,,"Лесная улица, 45",2023-06-16 00:00:00,1,,ЦАО,,55.781247,37.59225,1963,yandex,ultradop
y1964,,"улица Кржижановского, 9/20",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,,55.681601,37.566283,1964,yandex,ultradop
y1965,,"Профсоюзная улица, 18к1",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.682598,37.567259,1965,yandex,ultradop
y1966,,"Профсоюзная улица, вл14",2023-06-16 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.684852,37.568894,1966,yandex,ultradop
y1967,,"Профсоюзная улица, 19",2023-06-16 00:00:00,1,,ЮЗАО,Асфальт,55.678616,37.564031,1967,yandex,ultradop
y1968,,"Профсоюзная улица, 85к1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,,55.643868,37.527531,1968,yandex,ultradop
y1969,,"Профсоюзная улица, 79",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.646391,37.530094,1969,yandex,ultradop
y1970,,"улица Введенского, 6с9",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.647625,37.546811,1970,yandex,ultradop
y1971,,"улица Введенского, 6",2023-06-18 00:00:00,2,Металлическая,ЮЗАО,Асфальт,55.648761,37.548662,1971,yandex,ultradop
y1972,,"улица Миклухо-Маклая, 38",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.639816,37.536951,1972,yandex,ultradop
y1973,,"улица Миклухо-Маклая, 53к1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.641686,37.530073,1973,yandex,ultradop
y1974,,"улица Введенского, 32",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.634197,37.530783,1974,yandex,ultradop
y1975,,"улица Введенского, 27Ас2",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.635596,37.535006,1975,yandex,ultradop
y1976,,"улица Островитянова, 36",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.632225,37.528354,1976,yandex,ultradop
y1977,,"улица Академика Капицы, 12",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.628941,37.523808,1977,yandex,ultradop
y1978,,"улица Академика Капицы, 24А",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.625611,37.523221,1978,yandex,ultradop
y1979,,"улица Академика Капицы, 30к1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.626953,37.519057,1979,yandex,ultradop
y1980,,"улица Обручева, 29с1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.652874,37.546474,1980,yandex,ultradop
y1981,,"улица Намёткина, 16",2023-06-18 00:00:00,1,Алюминиевая,ЮЗАО,,55.660365,37.559781,1981,yandex,ultradop
y1982,,"Новочерёмушкинская улица, 66соор1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.662025,37.560206,1982,yandex,ultradop
y1983,,"Новочерёмушкинская улица, 64к1",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.663695,37.561205,1983,yandex,ultradop
y1984,,"Профсоюзная улица, 61А",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.655079,37.541369,1984,yandex,ultradop
y1985,,"улица Обручева, 29",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.653535,37.544789,1985,yandex,ultradop
y1986,,"улица Введенского, 2с5",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.650779,37.550616,1986,yandex,ultradop
y1987,,"улица Бутлерова, 30А",2023-06-18 00:00:00,1,Металлическая,ЮЗАО,Асфальт,55.645682,37.543808,1987,yandex,ultradop
y1988,,"Ясеневая улица, 30А",2023-06-19 09:49:16,1,Металлическая,ЮАО,Асфальт,55.604864,37.739361,1988,yandex,ultradop
y1989,,"Ясеневая улица, 26",2023-06-19 10:06:45,1,Металлическая,ЮАО,Асфальт,55.604044,37.735586,1989,yandex,ultradop
y1990,,"Ясеневая улица, 12к2",2023-06-19 10:30:37,1,,ЮАО,,55.60251,37.730316,1990,yandex,ultradop
y1991,,"жилой комплекс Ясеневая 14, 1",2023-06-19 10:53:53,1,Металлическая,ЮАО,Плитка,55.601879,37.727612,1991,yandex,ultradop
y1992,,Домодедовская улица,2023-06-19 11:13:32,1,Металлическая,ЮАО,Асфальт,55.600465,37.715534,1992,yandex,ultradop
y1993,,Домодедовская улица,2023-06-19 11:29:10,1,,ЮАО,,55.601276,37.715431,1993,yandex,ultradop
y1994,,Домодедовская улица,2023-06-19 11:44:34,1,Металлическая,ЮАО,Асфальт,55.600851,37.715668,1994,yandex,ultradop
y1995,,"Домодедовская улица, 44",2023-06-19 12:50:23,1,Металлическая,ЮАО,Асфальт,55.601285,37.715054,1995,yandex,ultradop
y1996,,"Домодедовская улица, 42",2023-06-19 13:03:20,1,,ЮАО,,55.602205,37.714619,1996,yandex,ultradop
y1997,,"Домодедовская улица, 42",2023-06-19 13:20:18,1,Металлическая,ЮАО,Асфальт,55.602301,37.714479,1997,yandex,ultradop
y1998,,"Домодедовская улица, 34к1",2023-06-19 13:39:52,1,Металлическая,ЮАО,,55.603983,37.713598,1998,yandex,ultradop
y1999,,"Домодедовская улица, 34к1",2023-06-19 13:50:29,1,Металлическая,ЮАО,Асфальт,55.604074,37.713515,1999,yandex,ultradop
y2000,,"Домодедовская улица, 25к1",2023-06-19 14:43:00,1,Металлическая,ЮАО,,55.604812,37.713548,2000,yandex,ultradop
